Review,text_clean,text_casefoldingText,text_slangwords,text_tokenizingText,text_stopword,text_sentenced,text_final_stemmed,fitur_terdeteksi
"Can i use this app to make my kanji flashcard sir, i has open all fitur in this app and really help me in my study kanji",Can i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,can i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,belum i use this app to make my kanji flashcard sir i has open all fitur in this app and really help me in my study kanji,"['belum', 'i', 'use', 'this', 'app', 'to', 'make', 'my', 'kanji', 'flashcard', 'sir', 'i', 'has', 'open', 'all', 'fitur', 'in', 'this', 'app', 'and', 'really', 'help', 'me', 'in', 'my', 'study', 'kanji']","['use', 'app', 'make', 'kanji', 'flashcard', 'sir', 'open', 'fitur', 'app', 'really', 'help', 'study', 'kanji']",use app make kanji flashcard sir open fitur app really help study kanji,use app make kanji flashcard sir open fitur app really help study kanji,kanji
Helpful apps to learn kanji,Helpful apps to learn kanji,helpful apps to learn kanji,helpful apps to learn kanji,"['helpful', 'apps', 'to', 'learn', 'kanji']","['helpful', 'apps', 'learn', 'kanji']",helpful apps learn kanji,helpful apps learn kanji,kanji
"I love this App, in just 2 day i'm already remember 80 word Kanji (Basic 1). Now i want to buy it, but i have question. You pay once (Rp. 45.000) you already unlock all features, or you pay one to open 1 chapter and then you must pay again to open another chapter?",I love this App in just  day im already remember  word Kanji Basic  Now i want to buy it but i have question You pay once Rp  you already unlock all features or you pay one to open  chapter and then you must pay again to open another chapter,i love this app in just  day im already remember  word kanji basic  now i want to buy it but i have question you pay once rp  you already unlock all features or you pay one to open  chapter and then you must pay again to open another chapter,i cinta this app in just day im already remember word kanji basic now i want to buy it but i have question you pay once rp you already unlock all features atau you pay one to open chapter and then you must pay again to open another chapter,"['i', 'cinta', 'this', 'app', 'in', 'just', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'now', 'i', 'want', 'to', 'buy', 'it', 'but', 'i', 'have', 'question', 'you', 'pay', 'once', 'rp', 'you', 'already', 'unlock', 'all', 'features', 'atau', 'you', 'pay', 'one', 'to', 'open', 'chapter', 'and', 'then', 'you', 'must', 'pay', 'again', 'to', 'open', 'another', 'chapter']","['cinta', 'app', 'day', 'im', 'already', 'remember', 'word', 'kanji', 'basic', 'want', 'buy', 'question', 'pay', 'rp', 'already', 'unlock', 'features', 'pay', 'one', 'open', 'chapter', 'must', 'pay', 'open', 'another', 'chapter']",cinta app day im already remember word kanji basic want buy question pay rp already unlock features pay one open chapter must pay open another chapter,cinta app day im already remember word kanji basic want buy question pay rp already unlock features pay one open chapter must pay open another chapter,kanji
"So this is the best Kanji App. No annoying ads, simple UI UX.",So this is the best Kanji App No annoying ads simple UI UX,so this is the best kanji app no annoying ads simple ui ux,so this is the best kanji app nomor annoying ads simple ui ux,"['so', 'this', 'is', 'the', 'best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']","['best', 'kanji', 'app', 'nomor', 'annoying', 'ads', 'simple', 'ui', 'ux']",best kanji app nomor annoying ads simple ui ux,best kanji app nomor annoying ads simple ui ux,kanji
Terusss upgradeeeeeeeee ... Thanks Kanji Study ^_^,Terusss upgradeeeeeeeee  Thanks Kanji Study,terusss upgradeeeeeeeee  thanks kanji study,terusss upgradeeeeeeeee terima kasih kanji study,"['terusss', 'upgradeeeeeeeee', 'terima', 'kasih', 'kanji', 'study']","['terusss', 'upgradeeeeeeeee', 'terima', 'kasih', 'kanji', 'study']",terusss upgradeeeeeeeee terima kasih kanji study,terusss upgradeeeeeeeee terima kasih kanji study,kanji
"please add more word and sentence audio , i will always support this app and i am already purchased additional ad on outlier ^_^ , i hope can be motives and easily learn kanji",please add more word and sentence audio  i will always support this app and i am already purchased additional ad on outlier   i hope can be motives and easily learn kanji,please add more word and sentence audio  i will always support this app and i am already purchased additional ad on outlier   i hope can be motives and easily learn kanji,please add more word and sentence audio i will always support this app and i am already purchased additional ada on outlier i hope belum be motives and easily learn kanji,"['please', 'add', 'more', 'word', 'and', 'sentence', 'audio', 'i', 'will', 'always', 'support', 'this', 'app', 'and', 'i', 'am', 'already', 'purchased', 'additional', 'ada', 'on', 'outlier', 'i', 'hope', 'belum', 'be', 'motives', 'and', 'easily', 'learn', 'kanji']","['please', 'add', 'word', 'sentence', 'audio', 'always', 'support', 'app', 'already', 'purchased', 'additional', 'outlier', 'hope', 'motives', 'easily', 'learn', 'kanji']",please add word sentence audio always support app already purchased additional outlier hope motives easily learn kanji,please add word sentence audio always support app already purchased additional outlier hope motives easily learn kanji,kanji
"Thanks for you masterpiece, with this application, I save more money than buy kanji book.",Thanks for you masterpiece with this application I save more money than buy kanji book,thanks for you masterpiece with this application i save more money than buy kanji book,terima kasih for you masterpiece dengan this application i save more money than buy kanji book,"['terima', 'kasih', 'for', 'you', 'masterpiece', 'dengan', 'this', 'application', 'i', 'save', 'more', 'money', 'than', 'buy', 'kanji', 'book']","['terima', 'kasih', 'masterpiece', 'application', 'save', 'money', 'buy', 'kanji', 'book']",terima kasih masterpiece application save money buy kanji book,terima kasih masterpiece application save money buy kanji book,kanji
"This app is the best kanji learning app. The content is simple but not missing any important thing. User-friendly interface. I think IDR 45,000 for pro version is too cheap for this remarkable app.",This app is the best kanji learning app The content is simple but not missing any important thing Userfriendly interface I think IDR  for pro version is too cheap for this remarkable app,this app is the best kanji learning app the content is simple but not missing any important thing userfriendly interface i think idr  for pro version is too cheap for this remarkable app,this app is the best kanji learning app the content is simple but not missing any important thing userfriendly interface i think idr for profesional version is too cheap for this remarkable app,"['this', 'app', 'is', 'the', 'best', 'kanji', 'learning', 'app', 'the', 'content', 'is', 'simple', 'but', 'not', 'missing', 'any', 'important', 'thing', 'userfriendly', 'interface', 'i', 'think', 'idr', 'for', 'profesional', 'version', 'is', 'too', 'cheap', 'for', 'this', 'remarkable', 'app']","['app', 'best', 'kanji', 'learning', 'app', 'content', 'simple', 'missing', 'important', 'thing', 'userfriendly', 'interface', 'think', 'idr', 'profesional', 'version', 'cheap', 'remarkable', 'app']",app best kanji learning app content simple missing important thing userfriendly interface think idr profesional version cheap remarkable app,app best kanji learning app content simple missing important thing userfriendly interface think idr profesional version cheap remarkable app,kanji
i actualy really love your app. and can make a sugestion for list of kotoba that more like chalnge to remamber every day for the next update?? i confuse about what kotoba that i have to remember first and wich one that japanese use every single day so i wish there will be a game in app,i actualy really love your app and can make a sugestion for list of kotoba that more like chalnge to remamber every day for the next update i confuse about what kotoba that i have to remember first and wich one that japanese use every single day so i wish there will be a game in app,i actualy really love your app and can make a sugestion for list of kotoba that more like chalnge to remamber every day for the next update i confuse about what kotoba that i have to remember first and wich one that japanese use every single day so i wish there will be a game in app,i actualy really cinta your app and belum make a sugestion for list of kotoba that more like chalnge to remamber every day for the lanjut update i confuse about what kotoba that i have to remember first and wich one that japanese use every single day so i wish there will be a game in app,"['i', 'actualy', 'really', 'cinta', 'your', 'app', 'and', 'belum', 'make', 'a', 'sugestion', 'for', 'list', 'of', 'kotoba', 'that', 'more', 'like', 'chalnge', 'to', 'remamber', 'every', 'day', 'for', 'the', 'lanjut', 'update', 'i', 'confuse', 'about', 'what', 'kotoba', 'that', 'i', 'have', 'to', 'remember', 'first', 'and', 'wich', 'one', 'that', 'japanese', 'use', 'every', 'single', 'day', 'so', 'i', 'wish', 'there', 'will', 'be', 'a', 'game', 'in', 'app']","['actualy', 'really', 'cinta', 'app', 'make', 'sugestion', 'list', 'kotoba', 'like', 'chalnge', 'remamber', 'every', 'day', 'update', 'confuse', 'kotoba', 'remember', 'first', 'wich', 'one', 'japanese', 'use', 'every', 'single', 'day', 'wish', 'game', 'app']",actualy really cinta app make sugestion list kotoba like chalnge remamber every day update confuse kotoba remember first wich one japanese use every single day wish game app,actualy really cinta app make sugestion list kotoba like chalnge remamber every day update confuse kotoba remember first wich one japanese use every single day wish game app,kotoba
"Nice apl to study kanji, it easy to learn",Nice apl to study kanji it easy to learn,nice apl to study kanji it easy to learn,bagus apl to study kanji it easy to learn,"['bagus', 'apl', 'to', 'study', 'kanji', 'it', 'easy', 'to', 'learn']","['bagus', 'apl', 'study', 'kanji', 'easy', 'learn']",bagus apl study kanji easy learn,bagus apl study kanji easy learn,kanji
"amazing app free version. really love this.but i think need too add more version for learning beginner, medium, and advance. like the version of nihongo, it's only have series 1 and 6. it'll more helpful if the series complete. and please add a sheet for practice kanji, hiragana, and katakana.so we also could learn to write it tidy. if only write from the tutorial, even our write not too correct, it be correct automatic. it good for practice, but also need more sheet for practice write kanji.",amazing app free version really love thisbut i think need too add more version for learning beginner medium and advance like the version of nihongo its only have series  and  itll more helpful if the series complete and please add a sheet for practice kanji hiragana and katakanaso we also could learn to write it tidy if only write from the tutorial even our write not too correct it be correct automatic it good for practice but also need more sheet for practice write kanji,amazing app free version really love thisbut i think need too add more version for learning beginner medium and advance like the version of nihongo its only have series  and  itll more helpful if the series complete and please add a sheet for practice kanji hiragana and katakanaso we also could learn to write it tidy if only write from the tutorial even our write not too correct it be correct automatic it good for practice but also need more sheet for practice write kanji,amazing app free version really cinta thisbut i think need too add more version for learning beginner medium and advance like the version of nihongo its only have series and itll more helpful if the series complete and please add a sheet for practice kanji hiragana and katakanaso we also could learn to write it tidy if only write from the tutorial even kami write not too correct it be correct automatic it bagus for practice but also need more sheet for practice write kanji,"['amazing', 'app', 'free', 'version', 'really', 'cinta', 'thisbut', 'i', 'think', 'need', 'too', 'add', 'more', 'version', 'for', 'learning', 'beginner', 'medium', 'and', 'advance', 'like', 'the', 'version', 'of', 'nihongo', 'its', 'only', 'have', 'series', 'and', 'itll', 'more', 'helpful', 'if', 'the', 'series', 'complete', 'and', 'please', 'add', 'a', 'sheet', 'for', 'practice', 'kanji', 'hiragana', 'and', 'katakanaso', 'we', 'also', 'could', 'learn', 'to', 'write', 'it', 'tidy', 'if', 'only', 'write', 'from', 'the', 'tutorial', 'even', 'kami', 'write', 'not', 'too', 'correct', 'it', 'be', 'correct', 'automatic', 'it', 'bagus', 'for', 'practice', 'but', 'also', 'need', 'more', 'sheet', 'for', 'practice', 'write', 'kanji']","['amazing', 'app', 'free', 'version', 'really', 'cinta', 'thisbut', 'think', 'need', 'add', 'version', 'learning', 'beginner', 'medium', 'advance', 'like', 'version', 'nihongo', 'series', 'itll', 'helpful', 'series', 'complete', 'please', 'add', 'sheet', 'practice', 'kanji', 'hiragana', 'katakanaso', 'also', 'could', 'learn', 'write', 'tidy', 'write', 'tutorial', 'even', 'write', 'correct', 'correct', 'automatic', 'bagus', 'practice', 'also', 'need', 'sheet', 'practice', 'write', 'kanji']",amazing app free version really cinta thisbut think need add version learning beginner medium advance like version nihongo series itll helpful series complete please add sheet practice kanji hiragana katakanaso also could learn write tidy write tutorial even write correct correct automatic bagus practice also need sheet practice write kanji,amazing app free version really cinta thisbut think need add version learning beginner medium advance like version nihongo series itll helpful series complete please add sheet practice kanji hiragana katakanaso also could learn write tidy write tutorial even write correct correct automatic bagus practice also need sheet practice write kanji,"kanji,kotoba"
Aplikasinya ngebantu banget buat mempelajari kanji. Top lah 👍,Aplikasinya ngebantu banget buat mempelajari kanji Top lah,aplikasinya ngebantu banget buat mempelajari kanji top lah,aplikasinya ngebantu banget buat mempelajari kanji top lah,"['aplikasinya', 'ngebantu', 'banget', 'buat', 'mempelajari', 'kanji', 'top', 'lah']","['aplikasinya', 'ngebantu', 'banget', 'mempelajari', 'kanji', 'top']",aplikasinya ngebantu banget mempelajari kanji top,aplikasi ngebantu banget ajar kanji top,kanji
Alhamdulillah.. Aplikasi Kanji yang sangat bermanfaat dan keren...,Alhamdulillah Aplikasi Kanji yang sangat bermanfaat dan keren,alhamdulillah aplikasi kanji yang sangat bermanfaat dan keren,alhamdulillah aplikasi kanji yang sangat bermanfaat dan keren,"['alhamdulillah', 'aplikasi', 'kanji', 'yang', 'sangat', 'bermanfaat', 'dan', 'keren']","['alhamdulillah', 'aplikasi', 'kanji', 'bermanfaat', 'keren']",alhamdulillah aplikasi kanji bermanfaat keren,alhamdulillah aplikasi kanji manfaat keren,kanji
"Saya sangat suka penyajian berbagai jenis font pada bagian katakana dan 
hiragana. Saya juga sangat suka dengan informasi karakter yang lengkap, 
bahkan terdapat langkah penulisan huruf dari kana, radikal, sampai kanji.",Saya sangat suka penyajian berbagai jenis font pada bagian katakana dan  hiragana Saya juga sangat suka dengan informasi karakter yang lengkap  bahkan terdapat langkah penulisan huruf dari kana radikal sampai kanji,saya sangat suka penyajian berbagai jenis font pada bagian katakana dan  hiragana saya juga sangat suka dengan informasi karakter yang lengkap  bahkan terdapat langkah penulisan huruf dari kana radikal sampai kanji,saya sangat suka penyajian berbagai jenis font pada bagian katakana dan hiragana saya juga sangat suka dengan informasi karakter yang lengkap bahkan terdapat langkah penulisan huruf dari kana radikal sampai kanji,"['saya', 'sangat', 'suka', 'penyajian', 'berbagai', 'jenis', 'font', 'pada', 'bagian', 'katakana', 'dan', 'hiragana', 'saya', 'juga', 'sangat', 'suka', 'dengan', 'informasi', 'karakter', 'yang', 'lengkap', 'bahkan', 'terdapat', 'langkah', 'penulisan', 'huruf', 'dari', 'kana', 'radikal', 'sampai', 'kanji']","['suka', 'penyajian', 'jenis', 'font', 'katakana', 'hiragana', 'suka', 'informasi', 'karakter', 'lengkap', 'langkah', 'penulisan', 'huruf', 'kana', 'radikal', 'kanji']",suka penyajian jenis font katakana hiragana suka informasi karakter lengkap langkah penulisan huruf kana radikal kanji,suka saji jenis font katakana hiragana suka informasi karakter lengkap langkah tulis huruf kana radikal kanji,"kanji,kotoba"
